address,lat,lon
"9264 harvard rd, Detroit MI",42.418504,-82.939913
"18241 heyden, Detroit MI",42.3772491,-83.2389428
"14792 coram, Detroit MI",42.437863,-82.969728
"11626 riad, Detroit MI",42.420586,-82.960399
"10125 outer drive, Detroit MI",42.399781,-83.231975
"15753 bentler, Detroit MI",42.405242,-83.252433
"1704 ethel, Detroit MI",42.2740874,-83.1473055
"18560 orleans, Detroit MI 48203",42.429117,-83.084692
"3661 palmer, Detroit MI",42.3742782,-83.0349568
"14562 northlawn, Detroit MI",42.396278,-83.152813
"289 worcester pl, Detroit MI 48221",42.421883,-83.107059
"12348 corbett, Detroit MI",42.4043637,-82.9811315
"14377 prairie, Detroit MI",42.3954616,-83.1444472
"7310 southfield, Detroit MI",42.3442729,-83.215783
"5951 maxwell, Detroit MI",42.3845674,-83.0165242
"3470 outer drive, Detroit MI",42.435425,-83.152412
"2441 puritan, Detroit MI",42.4099905,-83.1247728
"7741 concord, Detroit MI",42.387585,-83.0310955
"13075 kilbourne, Detroit MI 48213",42.414633,-82.979168
"957 mt vernon, Detroit MI",42.379589,-83.066984
"16753 evergreen, Detroit MI",42.412683,-83.238243
"2777 grand blvd, Detroit MI",42.373998,-83.061992
"18509 hull, Detroit MI",42.428277,-83.089058
"3825 waverly, Detroit MI",42.388095,-83.132435
"14845 plymouth, Detroit MI",42.372528,-83.190654
"18805 st louis, Detroit MI",42.432011,-83.040556
"13621 northlawn, Detroit MI",42.38796,-83.153226
"14215 terry, Detroit MI",42.391151,-83.191665
"1996 hubbard, Detroit MI",42.3230153,-83.0927646
"3338 columbus, Detroit MI",42.361154,-83.110364
"20150 northlawn, Detroit MI",42.441846,-83.154216
"19686 yacama, Detroit MI",42.43859,-83.096743
"16422 collingham, Detroit MI 48205",42.448113,-82.950658
"15021 quincy, Detroit MI",42.4008145,-83.1380999
"6533 gladys, Detroit MI",42.3386179,-83.129692
"12953 rutherford, Detroit MI",42.384489,-83.203115
"7637 oakland, Detroit MI",42.3760815,-83.0662373
"12121 outer drive, Detroit MI",42.38979,-83.255683
"16617 log cabin, Detroit MI",42.413783,-83.122
"12748 conway, Detroit MI",42.270412,-83.161002
"9158 harvard rd, Detroit MI 48224",42.4175929,-82.9382204
"10506 foley, Detroit MI",42.377787,-83.165142
"2137 central, Detroit MI",42.3117543,-83.1238892
"7319 desoto, Detroit MI",42.400961,-83.143854
"4317 waverly, Detroit MI",42.386462,-83.136752
"2745 columbus, Detroit MI",42.36321,-83.1049309
"6463 epworth, Detroit MI",42.349783,-83.128576
"8322 prest, Detroit MI",42.355233,-83.195328
"7447 penrod, Detroit MI",42.3468706,-83.2199263
"17269 goulburn, Detroit MI 48205",42.4261866,-82.9935386
"12527 promenade, Detroit MI",42.4096845,-82.9836775
"20051 freeland, Detroit MI",42.4403312,-83.1870461
"16629 lenore, Detroit MI 48219",42.4113249,-83.2808537
"8237 joy rd, Detroit MI",42.3588803,-83.1505868
"9193 steel, Detroit MI",42.362344,-83.170537
"2995 richton, Detroit MI 48206",42.384229,-83.121562
"20246 norwood, Detroit MI 48234",42.444759,-83.0674499
"1600 harding, Detroit MI 48214",42.366707,-82.978238
"5815 vernor, Detroit MI",42.3167388,-83.1040503
"19230 ryan, Detroit MI 48234",42.435006,-83.0628119
"15821 baylis, Detroit MI",42.4081939,-83.1241043
"5338 ivanhoe, Detroit MI",42.3572959,-83.1277083
"1549 nevada, Detroit MI",42.425254,-83.0876454
"14758 tacoma, Detroit MI",42.441468,-82.970485
"4151 newport, Detroit MI",42.3882228,-82.9573475
"14319 lauder, Detroit MI 48227",42.3926052,-83.1907234
"5624 tarnow, Detroit MI",42.336927,-83.138277
"19422 marx, Detroit MI 48203",42.437103,-83.0837729
"20544 strasburg, Detroit MI",42.448005,-82.998552
"18909 morang, Detroit MI",42.4340789,-82.961391
"12117 wade, Detroit MI",42.402028,-82.984275
"16521 woodingham, Detroit MI",42.4125932,-83.1500612
"5943 oldtown, Detroit MI 48224",42.413478,-82.9338
"11727 rossiter, Detroit MI",42.426256,-82.948751
"13666 nelson, Detroit MI",42.3782753,-83.1792059
"19196 gallagher, Detroit MI",42.4344115,-83.0700915
"6381 lafayette, Detroit MI",42.3079514,-83.1059991
"18535 brinker, Detroit MI",42.4288557,-83.0739931
"12820 plymouth, Detroit MI",42.3731901,-83.1698671
"15488 biltmore, Detroit MI 48227",42.404401,-83.210103
"12814 appoline, Detroit MI",42.382898,-83.169216
"12809 gratiot, Detroit MI",42.420288,-82.987847
"15491 bramell, Detroit MI",42.403352,-83.264717
"4503 guilford, Detroit MI",42.4038292,-82.925138
"9180 cheyenne, Detroit MI",42.36212,-83.1734589
"13895 manning, Detroit MI",42.440924,-82.980936
"3842 casmere, Detroit MI",42.404864,-83.053109
"5677 greenway, Detroit MI",42.360827,-83.137423
"12716 broadstreet, Detroit MI",42.3834159,-83.13631
"19310 justine, Detroit MI 48234",42.435981,-83.0585229
"11345 mound, Detroit MI",42.4066518,-83.043502
"9551 evergreen, Detroit MI",42.365479,-83.2363699
"20560 strasburg, Detroit MI",42.448224,-82.99856
"18678 asbury park, Detroit MI",42.427784,-83.209054
"10945 shoemaker, Detroit MI",42.389635,-82.990395
"14033 evergreen, Detroit MI",42.3884329,-83.2369369
"20201 james couzens, Detroit MI",42.4411551,-83.1992932
"17390 mcintyre, Detroit MI",42.417886,-83.263974
"19429 syracuse, Detroit MI",42.4378758,-83.0463036
"14571 hartwell, Detroit MI",42.3959493,-83.177955
"5099 belvidere, Detroit MI",42.3815888,-83.0024364
"19661 hasse, Detroit MI 48234",42.4391149,-83.0572532
"13922 schaefer, Detroit MI",42.3885689,-83.178104
"14661 monica, Detroit MI",42.3977035,-83.1435729
"2970 davison, Detroit MI",42.3918592,-83.1262999
"14023 robson, Detroit MI",42.3889973,-83.1928608
"3412 mt elliott, Detroit MI",42.359469,-83.019841
"17170 sunset, Detroit MI",42.419838,-83.0599809
"9303 evergreen, Detroit MI",42.363028,-83.236321
"3236 buena vista, Detroit MI",42.388872,-83.1268238
"20582 moenart, Detroit MI",42.447338,-83.050358
"14918 stansbury, Detroit MI",42.398865,-83.181745
"8508 burt rd, Detroit MI",42.355312,-83.2451279
"8040 vernor, Detroit MI",42.3113419,-83.1280739
"675 seward, Detroit MI",42.373214,-83.080565
"18696 blackmoor, Detroit MI 48234",42.432015,-83.012592
"6889 asbury park, Detroit MI 48228",42.342602,-83.206396
"15704 southfield, Detroit MI 48227",42.4049588,-83.2178804
"15460 greenfield, Detroit MI",42.404228,-83.198323
"14940 schaefer, Detroit MI",42.3994287,-83.1786541
"5053 vancouver, Detroit MI",42.357359,-83.12346
"20446 meyers rd, Detroit MI",42.44383,-83.170697
"3489 algonquin, Detroit MI",42.382112,-82.964532
"100 pingree, Detroit MI",42.37835,-83.08092
"7399 churchill, Detroit MI",42.365388,-83.09094
"3425 pennsylvania, Detroit MI",42.371235,-82.990792
"2928 lawley, Detroit MI",42.410942,-83.066553
"7759 patton, Detroit MI",42.348967,-83.241795
"18411 mack, Detroit MI",42.4100044,-82.9139633
"19484 schaefer, Detroit MI",42.436059,-83.180187
"16242 carlisle, Detroit MI",42.448965,-82.952716
"8126 grand river, Detroit MI",42.360346,-83.117327
"16400 novara, Detroit MI",42.439003,-82.950729
"19330 rutherford, Detroit MI 48235",42.432842,-83.204935
"20058 bradford, Detroit MI",42.444486,-83.0009539
"3966 st clair, Detroit MI 48214",42.379003,-82.988502
"22514 ray, Detroit MI 48223",42.390275,-83.263233
"20815 chicago, Detroit MI",42.3645718,-83.2451033
"19050 mcnichols, Detroit MI",42.415614,-83.22892
"17417 indiana, Detroit MI",42.4204633,-83.1585025
"11639 wisconsin, Detroit MI",42.3741532,-83.1555694
"18469 greenfield, Detroit MI",42.426,-83.199969
"15221 tacoma, Detroit MI",42.441961,-82.965047
"7440 la salle blvd, Detroit MI",42.363407,-83.097819
"19316 gallagher, Detroit MI",42.435902,-83.069998
"18705 justine, Detroit MI 48234",42.431122,-83.0588719
"18300 warren, Detroit MI",42.3417302,-83.2622709
"1504 canton, Detroit MI",42.352741,-83.007981
"17134 pennington, Detroit MI",42.417705,-83.147057
"3822 mohawk, Detroit MI",42.3436226,-83.1039554
"2461 ferry park, Detroit MI",42.3598237,-83.0973825
"12612 glenfield, Detroit MI",42.413313,-82.984306
"6031 begole, Detroit MI",42.3481981,-83.1207634
"8422 vernor, Detroit MI 48209",42.3102159,-83.130737
"3002 tuxedo, Detroit MI",42.3821439,-83.120327
"3035 bassett, Detroit MI",42.2629034,-83.1547302
"14933 stansbury, Detroit MI",42.399064,-83.1824029
"5365 holcomb, Detroit MI",42.3833414,-83.0047954
"17140 denver, Detroit MI",42.396622,-82.922604
"16234 rossini drive, Detroit MI 48205",42.443563,-82.9526939
"19131 concord, Detroit MI",42.434313,-83.033107
"15575 wabash, Detroit MI",42.4066244,-83.1192531
"19330 livernois, Detroit MI",42.4339406,-83.1411998
"4110 somerset, Detroit MI 48224",42.393247,-82.94322
"19410 dean, Detroit MI 48234",42.437325,-83.0620831
"2335 clark st, Detroit MI",42.323541,-83.098466
"5750 marlborough, Detroit MI 48224",42.4017487,-82.9610941
"6816 piedmont, Detroit MI 48228",42.341295,-83.227575
"11307 wayburn, Detroit MI",42.421434,-82.953752
"13894 fordham, Detroit MI",42.4341197,-82.9806446
"17712 lenore, Detroit MI",42.4208895,-83.2810798
"2008 halleck, Detroit MI",42.405575,-83.07229
"3995 bewick, Detroit MI",42.378076,-82.9914048
"2967 webb, Detroit MI",42.381117,-83.118842
"20021 mcnichols, Detroit MI",42.4149188,-83.2388327
"17301 fenton, Detroit MI 48219",42.416877,-83.282672
"16211 cheyenne, Detroit MI 48235",42.4110596,-83.17545
"12106 sorrento, Detroit MI",42.377111,-83.171536
"6227 fort st, Detroit MI",42.307008,-83.1025649
"2046 burnside, Detroit MI",42.405149,-83.07127
"8032 burt rd, Detroit MI",42.35074,-83.244913
"2737 rosa parks blvd, Detroit MI",42.3356426,-83.0744371
"519 sheridan, Detroit MI 48214",42.348735,-82.9998899
"19335 lamont, Detroit MI",42.4363892,-83.0551454
"9296 warwick, Detroit MI",42.3630129,-83.2275007
"12747 woodmont, Detroit MI",42.381997,-83.209057
"6367 abington ave, Detroit MI 48228",42.3372577,-83.2097552
"11051 rosemary, Detroit MI",42.407141,-82.998588
"17211 rutherford, Detroit MI",42.417543,-83.204976
"3560 bluehill, Detroit MI 48224",42.3977829,-82.9216579
"13011 flanders, Detroit MI",42.416629,-82.981789
"19805 mcnichols, Detroit MI",42.4148724,-83.2372371
"2400 meade, Detroit MI",42.40781,-83.070624
"7849 mcgraw, Detroit MI",42.3347302,-83.1421533
"15347 schoolcraft, Detroit MI",42.386856,-83.19657
"8925 sussex, Detroit MI",42.360043,-83.194065
"674 canfield, Detroit MI",42.35101,-83.067928
"11364 kelly rd, Detroit MI",42.419021,-82.964308
"11725 mendota, Detroit MI",42.375109,-83.164845
"18409 dean, Detroit MI 48234",42.4279162,-83.0619394
"101 montana, Detroit MI",42.424171,-83.0999439
"4844 michigan ave, Detroit MI",42.331494,-83.109133
"20040 stratford, Detroit MI",42.4410551,-83.1361133
"19312 rowe, Detroit MI",42.436555,-83.003085
"15795 wisconsin, Detroit MI",42.407761,-83.156835
"20520 seven mile, Detroit MI",42.4356804,-82.9523276
"18074 biltmore, Detroit MI",42.422235,-83.210832
"6716 archdale, Detroit MI",42.3401039,-83.214114
"9350 abington ave, Detroit MI",42.364073,-83.210106
"19538 fairport, Detroit MI",42.43903,-82.9909009
"13935 lauder, Detroit MI",42.3878879,-83.19031
"14390 prevost, Detroit MI 48227",42.393026,-83.2023758
"5651 daniels, Detroit MI",42.339583,-83.132625
"9735 otsego, Detroit MI",42.3722106,-83.126248
"20409 coventry, Detroit MI",42.4448283,-83.1019142
"19216 hershey, Detroit MI",42.433912,-83.110833
"5500 farmbrook, Detroit MI",42.4134,-82.921411
"17819 seven mile, Detroit MI",42.429737,-83.218451
"2456 meade, Detroit MI",42.408145,-83.069731
"12121 winthrop, Detroit MI",42.376463,-83.199158
"85 dakota, Detroit MI",42.420419,-83.100041
"6439 hanson, Detroit MI",42.337504,-83.127538
"18056 albion, Detroit MI",42.428098,-83.005098
"15510 rutherford, Detroit MI",42.404769,-83.203834
"6815 artesian, Detroit MI 48228",42.341302,-83.22582
"8079 brentwood, Detroit MI",42.4334069,-83.0226241
"1050 lakepointe, Detroit MI",42.37828,-82.937679
"10739 somerset, Detroit MI",42.419794,-82.946751
"4870 cass, Detroit MI",42.3558636,-83.0660955
"9221 whitcomb, Detroit MI",42.3623364,-83.1952197
"7444 asbury park, Detroit MI",42.346603,-83.20538
"18296 evergreen, Detroit MI",42.423828,-83.2381599
"727 grand blvd, Detroit MI",42.3280195,-83.0940353
"12526 wilshire, Detroit MI",42.408297,-82.98272
"5775 holcomb, Detroit MI",42.3857284,-83.0067621
"4685 17th st, Detroit MI",42.3467055,-83.0894806
"14260 gratiot, Detroit MI",42.4348826,-82.9772634
"4283 cadieux, Detroit MI 48224",42.4010279,-82.92681
"19229 beland, Detroit MI",42.436178,-83.009247
"13946 cloverlawn, Detroit MI",42.389423,-83.151497
"15025 appoline, Detroit MI 48227",42.4004433,-83.1705171
"14835 tacoma, Detroit MI",42.441979,-82.969082
"11416 schaefer, Detroit MI",42.372101,-83.177494
"20051 regent dr, Detroit MI",42.444982,-82.975954
"14740 woodmont, Detroit MI 48227",42.397605,-83.208471
"21321 pembroke, Detroit MI",42.436195,-83.252946
"19431 cooley, Detroit MI",42.4332999,-83.2597738
"19918 dresden, Detroit MI",42.442332,-82.999661
"14428 plymouth, Detroit MI",42.373142,-83.185977
"2041 campbell, Detroit MI",42.318273,-83.104989
"8330 whitcomb, Detroit MI",42.355356,-83.194272
"4230 webb, Detroit MI",42.377924,-83.129149
"3325 carter, Detroit MI",42.366953,-83.114073
"17311 trinity, Detroit MI",42.417858,-83.249329
"2751 rochester, Detroit MI",42.376307,-83.113715
"12352 woodrow wilson, Detroit MI 48206",42.391771,-83.106694
"4188 chene, Detroit MI",42.3604912,-83.0371882
"4366 nottingham, Detroit MI",42.395195,-82.945761
"6147 15th st, Detroit MI",42.3594948,-83.0947011
"16757 sunderland rd, Detroit MI",42.41296,-83.228055
"20451 kentucky, Detroit MI",42.4440528,-83.1605474
"5201 rosa parks blvd, Detroit MI 48208",42.3530499,-83.0851317
"20027 helen, Detroit MI",42.442893,-83.032152
"8237 greenlawn, Detroit MI",42.3548968,-83.1489536
"9521 kaier, Detroit MI 48209",42.294219,-83.131941
"18958 whitcomb, Detroit MI 48225",42.429558,-83.1968629
"18705 salem, Detroit MI 48219",42.426585,-83.286036
"14632 rockdale, Detroit MI",42.3484201,-83.2551756
"20534 fenmore, Detroit MI",42.443186,-83.218018
"9028 clarendon, Detroit MI",42.366338,-83.123642
"2545 stair, Detroit MI",42.315868,-83.1240269
"9227 melville, Detroit MI",42.2915479,-83.1268953
"8111 house, Detroit MI",42.435069,-83.021668
"403 colonial, Detroit MI",42.2901736,-83.1478105
"20016 wisconsin, Detroit MI",42.440273,-83.157603
"11801 harper, Detroit MI",42.3983079,-82.9861211
"19611 spencer, Detroit MI 48234",42.439031,-83.026684
"15875 lauder, Detroit MI",42.40824,-83.1919185
"5957 newport, Detroit MI",42.4020044,-82.9657535
"3963 meldrum, Detroit MI 48207",42.364761,-83.022619
"17297 charest, Detroit MI",42.421174,-83.070159
"5903 domine, Detroit MI",42.3953861,-83.0421578
"3738 carter, Detroit MI",42.366664,-83.116184
"12501 sanders, Detroit MI",42.284405,-83.1435939
"3774 buena vista, Detroit MI",42.387343,-83.130912
"20236 dean, Detroit MI 48234",42.444564,-83.062288
"19381 blake, Detroit MI",42.4353935,-83.1084783
"19957 westphalia, Detroit MI 48205",42.443321,-82.993028
"11950 duchess, Detroit MI 48224",42.424043,-82.956463
"1676 pasadena, Detroit MI",42.399113,-83.113947
"8877 westwood, Detroit MI",42.3588049,-83.231353
"3303 mcnichols, Detroit MI",42.4170268,-83.1343671
"710 alter, Detroit MI 48215",42.371983,-82.937119
"15811 snowden, Detroit MI 48227",42.4077806,-83.1774497
"1984 hubbard, Detroit MI",42.323046,-83.092236
"18460 san juan, Detroit MI",42.427023,-83.146288
"6330 warren, Detroit MI",42.3449095,-83.1312333
"14819 tacoma, Detroit MI",42.441972,-82.969378
"17309 mcnichols, Detroit MI",42.41542,-83.2134899
"5101 harvard rd, Detroit MI",42.406908,-82.932007
"18070 wildemere, Detroit MI",42.423827,-83.132691
"2668 fullerton, Detroit MI",42.3883014,-83.1204423
"6455 edsel ford, Detroit MI",42.335847,-83.126703
"9414 coyle, Detroit MI",42.364887,-83.192521
"574 englewood, Detroit MI",42.394399,-83.080286
"1757 lumpkin, Detroit MI 48212",42.418484,-83.0802236
"2462 hazelwood, Detroit MI",42.372299,-83.105718
"18853 mound, Detroit MI 48234",42.4320424,-83.0433219
"19318 blackstone, Detroit MI",42.431602,-83.250677
"14292 robson, Detroit MI",42.3915273,-83.1922311
"8457 patton, Detroit MI",42.354709,-83.242178
"18427 trinity, Detroit MI",42.424726,-83.250077
"12722 hamburg, Detroit MI 48205",42.4216989,-82.9958429
"19630 norwood, Detroit MI",42.438473,-83.067095
"5692 seminole, Detroit MI",42.3830529,-83.013511
"19723 marx, Detroit MI",42.439431,-83.084554
"17531 hartwell, Detroit MI 48235",42.420859,-83.1790539
"4825 garland, Detroit MI",42.3829514,-82.993299
"11437 manor, Detroit MI",42.373019,-83.16717
"14900 rossini drive, Detroit MI",42.443293,-82.968613
"20435 greenlawn, Detroit MI",42.4440219,-83.152522
"18686 greenfield, Detroit MI 48235",42.428036,-83.199286
"17529 biltmore, Detroit MI",42.4199608,-83.2113248
"8529 vernor, Detroit MI 48209",42.3095168,-83.1314418
"2640 mcdougall, Detroit MI",42.3533515,-83.0261244
"19936 regent dr, Detroit MI 48205",42.443195,-82.975161
"14014 southfield, Detroit MI",42.3883654,-83.2171406
"4045 duane, Detroit MI",42.3801969,-83.1288159
"19335 warwick, Detroit MI 48219",42.432357,-83.230376
"13054 grand river, Detroit MI",42.3826659,-83.1727689
"3974 devonshire, Detroit MI",42.394548,-82.936821
"1261 military, Detroit MI",42.31196,-83.104425
"18305 wildemere, Detroit MI",42.426045,-83.133517
"5745 farmbrook, Detroit MI",42.415312,-82.923367
"19800 westphalia, Detroit MI",42.441875,-82.992205
"9589 mansfield, Detroit MI",42.366625,-83.203564
"19395 stotter, Detroit MI",42.437367,-83.0255801
"1801 beard, Detroit MI",42.311571,-83.116811
"2124 mullane, Detroit MI",42.309647,-83.128821
"20499 greenlawn, Detroit MI",42.4448999,-83.152557
"2093 ewald circle, Detroit MI",42.394125,-83.131879
"13988 indiana, Detroit MI",42.389891,-83.156733
"14547 braile, Detroit MI",42.3940677,-83.2448117
"828 manistique, Detroit MI",42.3723839,-82.939587
"4310 rosa parks blvd, Detroit MI",42.346245,-83.080005
"14412 eastwood, Detroit MI",42.433355,-82.974767
"15777 west parkway, Detroit MI",42.405539,-83.267176
"12725 riverview, Detroit MI",42.380687,-83.273558
"16139 warren, Detroit MI",42.3417292,-83.2622446
"19318 trinity, Detroit MI",42.4316127,-83.2496779
"1860 ethel, Detroit MI",42.2724414,-83.1486803
"87 ferry, Detroit MI",42.3619426,-83.0657006
"2675 lawrence, Detroit MI 48206",42.380501,-83.115063
"9992 gratiot, Detroit MI",42.393953,-83.004166
"8496 pierson, Detroit MI",42.355226,-83.2439179
"893 lakewood, Detroit MI",42.371687,-82.945616
"18225 grand river, Detroit MI",42.4012389,-83.2201352
"6755 plainview, Detroit MI",42.340341,-83.2342668
"16594 beaverland, Detroit MI",42.410845,-83.265471
"14944 livernois, Detroit MI",42.400177,-83.139672
"8827 dawes, Detroit MI 48204",42.359586,-83.159182
"12900 seven mile, Detroit MI",42.434488,-82.9921637
"14546 marlowe, Detroit MI",42.395252,-83.189277
"14624 spring garden, Detroit MI",42.427689,-82.971959
"5900 lodewyck, Detroit MI 48224",42.416324,-82.924455
"14824 kercheval, Detroit MI",42.3803631,-82.9433966
"14883 petoskey, Detroit MI",42.3999841,-83.1392411
"6776 auburn, Detroit MI",42.340638,-83.232352
"20431 wyoming, Detroit MI",42.443805,-83.1616288
"19930 westbrook, Detroit MI 48219",42.437256,-83.252094
"3331 philadelphia, Detroit MI",42.364792,-83.112745
"14550 dolphin, Detroit MI",42.3493279,-83.2568955
"915 grand blvd, Detroit MI",42.367325,-83.015511
"5601 buckingham, Detroit MI",42.4054477,-82.9469908
"220 bagley, Detroit MI",42.3347866,-83.0534118
"7700 southfield, Detroit MI",42.3481769,-83.2158172
"1100 stafford place, Detroit MI",42.3409412,-83.0285349
"571 westminster, Detroit MI",42.388272,-83.076174
"6677 majestic, Detroit MI",42.347928,-83.138387
