9518 27092
2736 1587 -793
8251 6355 -574
456 178 -188
7704 5215 56
6768 6273 -888
5387 6127 -444
3500 7896 -587
504 4884 605
2454 104 -391
4406 7346 -121
8220 7633 831
478 242 558
2579 4389 939
2418 3429 -895
8126 3465 -728
7173 3152 794
1524 1305 757
7533 7583 -89
3659 6804 -776
7241 3983 793
1976 5260 -718
1345 5176 310
5315 1604 -870
1070 6580 70
3851 118 -337
465 5139 225
7615 6094 -671
322 677 -15
6736 6750 -174
8447 816 -114
3297 7114 391
5961 4296 246
6276 8801 645
4383 6702 710
3679 8390 -502
6596 1049 -658
5002 7211 -414
2658 8683 384
9083 2968 -415
1081 9164 -431
6892 6300 607
9454 3906 739
1402 4528 767
3917 651 555
1899 8632 -469
9333 5444 -325
8193 1569 -425
5473 2944 105
4713 9075 882
4660 7890 162
5770 4617 187
7933 8556 -29
5373 6879 -581
1324 6953 -807
3917 1203 818
1334 4179 579
4300 6881 787
1473 6550 -799
2600 8086 -23
1618 8151 -519
8223 132 838
3038 8370 662
2862 7732 -326
1696 764 -406
8618 5501 -951
5087 8939 -619
8646 4673 55
6082 6535 532
4043 7528 -202
1200 7865 569
7935 2382 -245
6904 6334 -363
4295 3674 272
4288 3035 213
7885 7292 -100
1026 2646 -529
7123 1789 370
810 888 -861
2331 6537 762
2926 5541 -380
8169 5078 -494
3703 615 736
281 6875 -593
8059 3832 100
3077 271 213
3224 4177 384
4812 1769 -941
3847 6466 288
9000 2002 386
1298 2631 -190
5822 2196 -653
7745 6205 -498
7188 7237 544
498 1216 947
7998 1557 841
6777 2124 37
2545 1603 -997
3423 6670 -462
9495 3368 -513
6571 1189 114
4593 3306 177
4310 5272 100
4092 5261 -755
4105 9068 983
73 1363 -897
747 5817 410
6129 6077 -903
6459 2282 493
7401 7894 400
647 5718 693
3398 8317 938
6989 8741 -309
9165 6313 -44
7888 1207 -906
7116 4401 -245
2494 8372 27
5332 8202 824
8071 5749 -277
8046 2461 -227
2504 5459 532
4794 7128 368
3389 5055 843
705 9442 994
7079 2219 574
2495 7304 774
9087 5440 176
511 3459 949
1210 1041 -374
2462 7892 278
2471 8678 684
1409 3456 826
6385 1626 -501
6684 8777 826
4640 9403 -781
3932 2271 -632
3777 1648 498
5230 1087 120
7458 659 160
1986 5548 316
2980 553 109
6142 5263 -995
9514 7050 -113
8590 9467 993
638 7809 -586
8808 411 103
8055 6152 900
6678 7830 -468
2956 8857 942
7823 5656 356
6631 8688 711
3594 4241 910
6953 2169 -801
6311 5313 -965
1624 3103 738
381 4366 458
1481 6572 -807
402 4825 -745
9095 1512 -53
224 6392 756
5908 1858 242
7677 8458 897
1749 624 878
5553 1647 -766
4586 2638 -397
1363 5541 301
3304 6478 -801
8306 488 178
8282 172 951
3116 2084 -862
4444 7355 -421
7534 4015 -955
9393 4738 -682
7642 1002 -255
4188 1013 569
870 1278 97
258 7333 -449
3781 1403 647
8862 6374 610
1336 3823 -431
1554 9459 908
1549 1686 788
8257 2511 -261
8922 7000 -183
9422 3672 224
5573 7198 728
3088 51 994
5979 8995 -110
7480 6500 532
6230 6085 -896
3072 3648 898
6815 8017 -941
2868 7227 -334
8222 3604 243
6645 5557 -328
6923 1698 -507
3273 8372 -439
6571 1158 -196
8776 4302 -408
471 4327 -699
7138 4175 -536
4811 2425 36
3813 8212 468
1263 9308 604
9328 115 202
8133 5751 -212
1640 8032 782
5815 1874 377
4964 4970 819
1682 1681 778
9121 1355 -390
6997 8866 714
7586 7867 -946
4505 6659 589
7187 4737 529
5511 2318 -754
2109 5765 -806
3097 6966 -238
1617 250 52
7636 3746 -62
9214 3309 -74
8241 5872 -847
1715 3099 -883
392 8676 -76
3770 5412 468
5853 3211 -94
8710 2774 817
8799 5011 -611
3033 3707 -310
7920 7390 -303
2327 3082 429
5003 2944 -582
6270 5616 -751
2132 8276 -216
9049 5329 359
9040 4777 730
2992 412 -798
8605 6580 -222
5792 6182 -542
8078 5678 914
2126 2734 848
6500 2274 -574
6199 8422 -96
8571 9481 -122
2069 2608 -271
6782 6057 516
5801 5328 -361
3804 932 694
145 8121 791
7747 2736 -859
3696 3695 -283
8602 8463 -535
3678 6961 251
8778 9305 -449
4309 1161 -608
2478 8939 -504
2283 387 165
6825 7794 499
4967 599 366
4692 4301 -277
5515 6487 -411
7502 3532 550
5496 8321 164
5024 5453 810
1400 5526 912
7340 3364 -708
8102 8522 -262
31 5189 830
2554 1173 -508
2878 6479 913
9151 392 344
3155 694 772
7264 4371 717
6089 4320 188
6745 6013 654
4472 2960 -315
6302 52 -470
691 3731 -169
7682 7008 -306
1296 79 859
3300 1207 646
2695 5957 210
3486 6881 987
5245 5703 -696
7727 1425 -914
8630 4707 -315
6331 4799 -239
2501 7225 903
2797 4536 39
4697 774 -304
7876 5723 -768
5509 1479 482
762 6226 942
9058 5459 -219
4698 1906 -765
5822 5765 -852
5915 6639 -344
1685 729 838
5256 9492 649
5770 2882 723
1354 2262 792
766 2807 -769
4790 9340 233
813 7552 578
3706 2396 897
5649 834 -937
2509 4183 -383
4106 7111 362
3823 2680 995
6346 6418 -303
2120 6797 153
8626 3930 471
7464 49 -852
7559 8931 -372
7863 65 -410
9060 7779 -265
8770 582 11
6457 66 95
278 9242 343
8424 1595 -882
5834 7427 -687
3514 1265 778
8857 8834 888
4493 6719 -885
7499 2181 811
6595 5827 74
5646 9063 22
4148 964 511
3104 5699 -732
6586 7937 -160
6207 2771 824
5429 5047 932
9503 7210 -685
7300 4146 158
912 836 296
2730 3128 629
8669 3405 -242
424 4414 390
5340 8258 -547
6506 6412 670
1993 8668 543
9185 5956 -584
5900 1584 -721
6693 6350 -693
4291 4759 145
2651 3877 608
5795 3950 -889
2830 6505 -915
5674 513 -289
2696 6462 -911
6868 5122 588
6543 2324 -74
7540 6341 -427
7844 5376 -289
9133 8401 517
4799 7069 -651
6194 5052 -657
9390 6810 573
9020 3941 617
5591 3070 669
4728 8235 -393
5590 6559 -397
1887 1799 349
5180 1320 -364
46 7666 627
2084 652 312
316 5802 696
5544 1189 758
2496 8863 -207
1366 7105 -780
5997 9173 -470
1541 8817 -76
6627 1425 663
1175 8433 228
5714 3151 596
864 2699 53
630 4167 137
8894 309 565
3447 5232 278
9332 8220 -932
2432 4204 218
5496 6615 195
719 3748 -485
8419 5120 -241
418 5791 -43
6883 8864 -509
5706 8375 607
5190 7164 373
7121 5157 968
8818 2920 888
889 9298 715
7876 395 -431
4859 1177 -54
2813 9428 -695
7433 2953 -106
974 6330 16
8327 7549 604
3142 552 -914
7014 7528 -761
5475 8376 -275
1599 6351 -493
584 8424 527
1282 7349 669
2986 3596 949
4668 9438 590
6709 1231 -790
3139 7993 643
3236 1252 459
5077 7828 425
1185 5753 -854
4065 4432 578
8812 4076 -110
5905 9153 -626
1950 2265 -119
4498 4827 511
7808 485 -560
4473 4701 247
9026 4913 -289
1675 7016 -865
5299 1866 -991
5963 6726 18
8231 7042 303
4886 1645 745
2196 587 -695
6352 8627 884
756 1389 210
5626 4125 907
9371 6302 -2
8934 3162 -984
1202 2262 -986
8109 7465 -955
9098 1946 44
7904 8028 -894
1561 644 -903
6340 2738 -543
2766 8972 90
6594 465 -115
3865 1910 -65
7254 7523 -911
5192 5031 -445
2096 7979 350
230 2941 174
3031 3106 -320
5949 5551 -898
5530 6713 -730
5311 7967 718
807 1463 379
3550 2166 431
5350 3597 823
1425 9270 440
8475 9424 226
4118 2054 838
5550 6172 -359
5331 9163 -480
7103 5091 -784
2313 8425 152
6474 131 -133
2791 9038 -460
2105 2318 512
4137 6930 73
1225 5634 -418
5123 501 -26
1095 5986 -961
8506 2834 628
7942 3178 -701
882 1305 674
7628 9341 471
5809 3878 338
9214 4919 -265
4160 3485 297
1144 8105 -766
8014 8735 -564
6541 8785 -223
4270 3853 -936
6813 8668 846
6518 1938 189
1915 1705 834
1159 3935 117
6651 3509 -128
6480 3944 102
123 1382 921
2820 9464 -328
838 3742 -924
5200 204 -890
2722 5519 -627
3941 1688 -338
6499 3629 -977
6425 5622 939
6151 130 -467
5144 3342 -918
3610 7602 -467
70 2194 -81
7478 3557 -331
3656 7336 759
3750 8865 -303
5138 8631 386
6785 161 -444
8290 1055 587
2456 3505 -446
1518 3236 975
3580 8543 226
6737 6952 -902
1117 534 103
5952 7910 12
4590 59 992
8828 7550 108
8466 2677 -514
3550 801 -784
9228 1698 661
786 5045 373
7963 8429 42
4233 3398 250
4307 7880 923
2905 2547 -283
5466 2540 939
1972 5605 -150
792 5958 959
5704 2093 589
7275 5154 268
1027 5572 -848
8101 5290 -85
341 5449 -88
5793 5261 -316
3787 8741 -812
7790 9235 626
7903 8058 -263
2519 2739 -206
1598 912 639
4075 4433 -218
6770 3357 -641
3301 8915 215
1240 8569 -218
7809 1814 -688
11 2315 875
6025 8503 978
8350 6037 253
7625 8357 -441
7843 7203 -641
7551 8905 724
5224 1125 537
2330 7314 -425
3972 7821 -118
6944 70 -124
2135 7253 -188
70 6905 -897
5948 3008 647
5811 8767 80
9486 9441 885
7817 4821 -653
4179 1649 325
8714 1556 546
8375 1211 -57
2438 8320 342
7286 1806 -123
5651 195 696
892 4001 409
5228 5879 792
591 1608 -886
2764 8674 768
7536 8447 -72
6846 987 -654
7372 8636 842
36 8743 739
6020 2626 -790
5404 1069 296
7343 6132 -172
5356 5678 -598
1183 2976 916
5817 1862 -567
618 2187 318
5544 4952 -949
2575 7145 -257
6084 59 81
2376 7018 -41
5716 4522 766
9027 4138 -747
8702 9025 84
7200 5582 -623
2678 6140 802
4980 5635 394
7404 5278 969
8794 358 -462
4538 6763 311
7426 8602 -156
3111 1096 625
3001 5216 -728
5730 4237 178
5002 4507 349
6371 9472 503
7187 3800 -150
7865 8760 137
1414 9312 417
4601 7773 -47
7277 8176 84
2475 5022 942
7073 5336 889
5099 295 -423
4893 1996 -839
2293 9161 388
2675 1574 -314
1329 2880 301
7823 6827 -130
1354 5805 28
1156 804 643
4995 2177 139
119 1728 990
1774 2741 -136
6310 1357 851
2932 3176 257
6272 9266 -961
9483 1350 53
1142 7696 -802
8661 3137 710
2138 4755 -914
1008 4157 -293
7838 3372 -949
9040 2478 742
4384 3588 490
386 4941 909
8871 8457 -274
4625 1790 457
8386 2078 -54
6342 7248 -989
4395 163 32
4594 769 526
6333 3426 939
4706 6524 -974
2120 4929 -67
4803 7595 -618
7998 2201 -745
5992 27 254
9405 8661 393
6988 5535 -690
4747 1166 -473
6106 1151 -889
3371 5253 268
9453 4925 -785
4105 8130 291
455 5703 705
5170 6985 596
1573 4033 308
6053 2555 -802
2241 8124 -19
9341 1727 902
5819 93 -551
1085 2676 -249
3445 9275 891
2904 5303 -246
327 7151 496
163 884 -134
5227 1445 -237
8198 162 243
1055 8349 592
1051 9322 -258
6628 8732 212
2563 624 -177
5238 6734 -800
2267 561 -895
4250 8089 -158
4505 7986 195
8412 1020 -112
3509 5472 -544
5275 6286 -723
4271 1222 626
1156 8046 -966
5848 3288 446
442 5997 -885
5190 4933 376
5620 7678 -363
2523 4851 -888
2766 7646 -907
1400 2089 -307
8082 6718 844
7227 187 -244
4688 8519 764
4541 1499 -447
1806 6441 -820
3186 3422 -930
6012 181 599
3740 2456 -175
5121 9308 145
4876 6006 -682
308 121 -758
3629 4400 842
8310 2953 53
5144 896 972
2881 3286 278
8384 8906 -511
1431 5006 -544
7332 483 876
8963 43 -228
3211 495 391
5909 3088 406
8080 3386 -963
5334 9239 -838
2775 2255 703
1279 206 598
6544 5033 -927
3500 5270 954
4096 1379 -800
1755 2994 -837
3070 4040 630
4288 5686 356
6487 4579 26
4523 2696 78
1135 2472 292
4220 5892 -708
4592 1968 162
3908 3093 -159
7457 6765 400
5366 9013 111
6337 347 586
8431 3753 -330
4844 1396 901
642 4908 -410
7316 2324 -204
1630 6894 533
5913 6563 10
3335 7391 973
1336 347 665
1009 1454 -85
8282 1293 779
4659 8159 864
5873 6080 -694
4730 1581 749
420 1779 -182
2405 9285 -110
7038 3858 -59
7246 7592 -456
8554 4690 643
6302 3029 -359
1369 8400 -617
4673 7293 422
7467 7365 721
6072 1086 -661
6780 1530 -339
6999 831 538
7860 8357 490
3393 6749 -125
2918 2770 -536
2275 6935 207
3851 6326 464
3163 2027 141
7620 8025 143
5111 1702 514
7337 4944 -867
225 2615 -866
8845 3104 -813
9291 4053 -690
8651 680 -710
8609 9108 -310
1618 1298 -824
7051 383 -129
4464 7078 459
9268 8253 924
6947 8015 307
2713 9085 897
8650 9008 -668
2863 5183 -993
5370 6449 -940
1631 1669 698
753 6671 930
7022 5501 -621
5219 4537 -939
6854 5300 90
3116 4624 -347
1033 8688 -911
7782 3773 -994
8154 657 -935
1402 5532 351
5206 117 -75
4028 3983 -434
3506 2 568
9398 9426 -358
9213 1283 -28
8924 7666 835
3101 1065 -688
5447 1479 757
4394 6123 461
8820 6436 -902
3950 5130 -695
5214 2297 715
5015 9086 935
6575 5735 993
6333 386 -208
56 5502 -516
493 7462 -909
6598 4538 70
6465 4373 -285
7760 8542 -272
3845 6333 626
7384 5197 766
2988 2503 333
7680 2688 5
5478 7201 797
9143 6639 -10
4190 6006 -575
6119 1104 -974
7020 4462 324
3994 5056 -397
5209 1907 11
2318 2285 270
796 8744 653
490 8799 -844
3611 3348 -970
4257 7561 -423
8344 5641 -964
84 2364 -932
3465 3346 327
1150 1104 109
4687 9393 -826
2688 8568 865
6896 3305 909
3759 5256 149
6853 5448 640
8870 2424 894
7127 3633 -302
6942 5043 631
8442 8878 -577
6639 8964 789
8360 1136 668
3550 7558 818
4497 7787 925
7212 4855 720
4274 1918 46
4019 7119 562
5470 4956 -746
2988 126 -121
2152 672 -453
1053 1878 -191
7928 5179 842
8079 9301 -971
5117 437 -58
8599 1373 418
615 912 805
6209 7643 -703
1911 9406 -594
472 2730 -870
1458 6134 -609
6371 4469 808
2207 5063 715
8817 1411 4
4355 2910 -843
1167 4427 351
7566 3161 -653
7658 7634 813
421 4897 -375
1891 7662 947
3639 7414 -796
4872 6344 -428
6528 325 531
953 8441 847
9239 1539 -958
8612 5415 395
6121 4185 889
5511 4593 -721
3951 8039 -901
6934 9289 -506
7158 6303 712
6024 4756 65
2363 1757 -570
9454 1123 76
874 2280 -404
5898 5485 -891
9456 7331 -290
1145 2953 233
5269 5207 970
7882 2894 -476
1595 9493 -391
2153 7571 444
8528 5419 -152
1864 5150 -205
5800 6709 393
1618 7334 389
9407 3472 -766
356 8151 -210
137 5173 -646
7785 1588 -428
6288 1148 -80
7881 8885 -505
8191 4912 954
1457 8544 830
1545 4202 -389
8847 7017 145
3235 413 2
8859 5461 187
7548 9051 65
9120 3700 -930
7928 4207 -942
4897 5961 -648
1526 1789 972
3524 9065 988
6413 5118 234
4082 424 243
6538 5443 640
8061 2203 -904
3867 3538 -840
420 6873 975
3569 7570 389
4494 4425 931
8686 8699 729
8334 1502 835
4498 6886 -8
4043 8954 -709
6330 4043 516
6955 2086 837
1874 3092 678
3483 8783 629
5381 9106 488
5684 9088 64
3886 2130 -619
2832 1236 122
6061 7885 -545
2158 2082 -491
8209 9290 603
6669 7310 814
8304 8759 -928
3794 6560 976
1987 4585 997
278 9485 -49
2297 8610 -96
8594 6651 -645
4579 998 14
3174 1672 -582
3314 4867 300
1087 6601 -28
537 4232 366
4835 2012 847
8241 6402 -526
3574 8308 988
1031 509 -953
5321 3970 228
4891 2785 581
4484 7403 -337
3297 9493 422
4979 8048 638
7769 5571 -93
5847 4882 -236
4607 5780 2
9010 2151 -447
6323 285 811
5075 1962 372
7541 791 588
189 3030 227
7813 2639 281
6450 3039 -571
984 4451 126
1962 5935 318
2860 2429 994
7349 3704 673
4704 9179 667
2702 6277 -454
6811 7302 705
9492 8354 447
6230 3747 -512
7135 3736 503
5888 8261 -735
2717 1020 470
929 5114 336
4922 5189 524
9392 9056 502
5081 4726 -948
8530 192 666
3245 334 -50
3783 6991 125
2286 7079 658
5442 2753 899
844 1569 117
9413 4181 -447
6230 3758 784
5135 1691 846
7915 47 716
3218 4802 -580
4471 2193 645
7561 7638 -123
2685 1967 -390
8767 2398 -586
4297 5084 61
5383 1498 77
7332 5954 -617
8528 4708 -196
556 9441 852
9149 9490 -918
851 8357 430
1062 4606 735
5531 9002 401
7309 3851 -711
3129 7695 347
2298 6663 405
1422 2742 -433
3044 7195 -721
6690 1519 -456
2512 6238 -428
5564 3925 -153
908 1106 -741
2529 279 735
3062 3302 -80
25 4441 75
2907 8831 -75
9110 6017 857
3542 5834 341
7690 4590 -655
6681 3555 -382
2269 901 -290
5840 4483 583
6958 2740 -597
8826 8121 -924
5797 1792 -505
7691 2611 448
8352 8596 39
9375 3712 936
8166 625 936
2565 6196 -91
5918 2572 720
1561 8900 -94
6598 5867 670
5723 1752 -984
2661 9328 -599
4305 8430 -833
7850 3802 -151
2884 8835 830
1522 4974 -16
5355 6253 158
1077 8120 983
2081 4357 218
3024 8851 352
1565 4102 253
3999 3485 68
1257 6512 -803
6447 5264 181
4203 2470 -57
2759 1280 457
7645 2755 167
5075 5055 -948
5111 3631 104
5984 6169 578
996 5203 -966
2669 8008 6
7676 3410 148
4190 3086 212
233 8502 861
2292 1101 290
6013 9040 -865
4755 2967 -600
7028 7772 304
5422 9394 -835
7767 3313 -453
4561 9106 870
6383 7348 511
4305 7690 333
7345 828 -257
8382 2744 857
8462 3433 -805
2172 3123 -638
8175 6237 363
3319 7152 -426
6950 7998 245
2325 3525 739
7833 7922 544
4554 1132 -761
9335 574 -586
6080 1169 251
1192 4914 812
6912 4927 -808
5881 8913 -204
3592 3655 -795
3069 721 -987
6511 3599 965
1632 3955 -103
3580 5634 -870
6557 6099 198
5255 11 973
2173 9327 318
2680 6094 796
5480 6587 213
8686 5106 -758
6876 240 -376
5147 6336 -466
7044 5322 -407
2087 8939 332
2859 3317 827
3450 3682 -60
7762 4237 606
2952 11 850
6267 7349 -202
8724 6961 -769
5076 5146 -963
1608 616 -310
9327 9489 -272
7023 3706 691
1844 7763 -206
2685 5185 -865
3515 5330 150
6952 4202 283
2925 5283 142
5518 6353 955
4189 5511 7
9181 7487 -16
2841 7895 640
4860 8194 -532
6279 3205 -17
4548 5487 60
7771 4769 -674
8124 9462 -463
8482 8661 -564
9415 8633 -82
5905 5945 367
2610 8256 337
2352 6997 3
9249 4710 -815
8445 3708 582
1035 8726 -286
2123 1925 88
8010 9102 -550
2351 6419 -11
6282 1010 -574
5923 1878 -615
7854 8399 72
7750 7719 -409
5915 5390 611
4870 2377 -296
403 2219 628
1229 5163 138
1989 5562 761
8428 3957 235
6438 8338 -131
9020 3980 -352
8673 1892 344
8828 6105 -824
6147 238 294
1448 3477 715
8932 8541 558
4903 1789 244
7671 3797 -56
4458 2579 -617
2237 8016 -989
7825 349 302
3816 4923 -68
8696 4455 843
2978 8238 -613
8054 8281 -292
3840 5191 -511
4058 3979 330
6916 3353 696
5394 8056 -43
3142 3601 -830
3800 178 -246
5102 8069 -367
5305 3715 117
283 2433 -778
2695 3302 -850
5558 5614 -461
1335 2092 766
7030 6178 83
5386 2258 668
466 4087 318
9112 6163 352
362 2402 -397
3950 7389 617
9169 2341 -301
5134 26 302
5115 1679 -518
7316 4162 25
6467 7847 122
7059 6995 695
2560 6759 990
9508 8446 -296
903 8751 -484
6381 9153 413
4180 5763 -955
3865 644 939
7809 4624 521
3104 4095 -786
9445 4796 -939
6556 1300 -366
2120 5353 -348
9442 5570 312
2770 4188 10
1169 8205 623
3984 8320 805
7143 6376 669
9096 4891 -224
3381 6621 -674
2595 8578 -583
5134 6185 -152
5476 7514 813
7733 674 371
6057 3183 -363
8810 8597 -881
2513 6879 435
3933 3523 -966
760 531 287
2322 6055 -996
2752 6109 -163
607 6492 539
2622 5841 118
1850 8195 687
999 6595 -801
1297 4323 878
7389 9381 249
7746 6926 -676
5680 6271 956
1140 7804 -952
3897 5629 379
234 6120 480
6722 7955 936
2243 6333 309
5205 2094 658
2810 6593 578
1231 5144 661
5524 3985 529
4699 3650 229
6497 773 -277
8214 8984 332
334 8389 -95
2407 6898 -488
4317 2762 -685
7768 5238 -135
8794 5400 -601
848 8549 -117
7367 9451 518
4637 7353 109
8662 2196 437
2048 3952 -486
1138 7824 -887
6987 4515 750
1181 1806 645
1966 1540 312
3077 7064 250
7670 1768 -406
4994 8299 -989
9485 2941 223
142 680 -836
663 5298 -351
3520 3462 -591
9515 1949 -151
8530 4686 -361
4821 2364 117
4239 5233 -406
4163 1264 -751
5525 6366 871
9449 1919 -918
867 8357 692
6953 4455 -823
2251 5885 603
4154 8510 875
8880 772 198
1738 1552 986
5698 7927 -61
2669 3773 637
8974 7127 -820
6518 7467 706
7914 5607 794
8058 4720 -17
8055 5639 -14
6482 2883 42
7015 8091 -600
727 7209 -954
2605 2051 871
2155 5756 503
2176 3957 54
504 3418 801
6569 4406 -721
591 6304 -719
8765 651 697
8353 7364 625
8953 4453 -856
6585 8361 597
4244 8388 213
4395 3126 -472
4336 3458 -756
7756 4452 -183
7999 9230 -423
3439 1708 -219
4039 6185 951
5173 2772 833
6690 5530 -942
3979 4324 966
1626 2403 -381
108 2165 823
7705 140 643
