17
922 936
214 22 452
605 398 25
690 661 -915
761 550 378
162 138 -650
492 382 -851
263 1 186
348 111 340
674 679 37
615 746 -316
316 244 -869
331 234 385
280 241 570
209 733 -700
285 766 -659
644 712 301
798 325 -611
240 218 963
78 18 -203
689 497 -818
5 370 -966
21 504 -118
504 673 -116
356 254 -237
729 606 -489
681 117 -603
305 770 631
203 702 -853
9 341 935
754 600 859
158 392 546
374 677 153
538 819 -614
639 80 -575
678 210 -300
283 384 -272
489 72 -459
17 441 -217
704 800 716
557 710 -671
398 57 367
355 346 422
230 702 -935
93 539 -514
140 458 679
291 730 573
597 785 -503
398 439 648
594 354 459
760 532 -832
278 514 833
531 739 -683
88 240 -220
660 806 113
619 627 -818
271 208 -816
630 661 189
24 258 415
90 199 -504
568 405 194
49 491 322
215 14 -775
651 604 886
329 452 -921
525 298 562
327 152 -717
501 31 601
232 422 892
237 515 314
633 272 394
376 259 -627
637 376 -80
19 687 -154
110 510 -7
418 258 -910
143 125 176
751 603 12
437 168 799
270 124 -331
283 385 967
127 507 -545
750 808 320
625 125 665
49 632 675
659 630 -917
541 320 -930
486 794 60
590 517 -370
568 505 743
655 346 -838
440 358 357
269 17 -134
558 343 913
587 495 -452
402 435 38
277 341 -873
694 744 999
616 534 -609
256 391 -258
431 597 -815
720 78 -741
622 517 953
402 451 913
426 109 712
344 580 -815
195 225 4
514 392 186
491 344 -598
215 748 97
248 235 -827
310 200 -665
558 195 -467
463 142 730
155 406 235
683 530 -855
471 257 -47
171 477 -149
198 706 847
434 566 -253
490 532 378
51 511 -817
499 351 814
461 728 -41
191 455 -969
522 347 532
525 556 -515
464 724 395
195 402 -801
87 45 -840
26 776 -397
172 747 570
323 718 292
131 217 -791
593 152 938
216 408 956
680 537 -823
35 640 701
379 637 -906
615 225 -183
73 704 402
593 354 -31
734 408 -683
474 431 539
457 117 655
544 2 -623
567 39 -262
406 124 520
778 433 -161
321 283 -728
548 675 -669
629 88 -561
402 483 -652
549 242 361
556 774 285
704 194 41
255 652 -554
162 157 -233
293 781 -608
530 395 -724
576 565 -258
176 571 -142
308 699 -608
470 279 -184
303 111 746
344 400 -811
542 666 470
382 145 -529
778 344 -439
668 142 -493
77 279 679
362 365 547
540 135 608
157 250 -453
650 419 338
438 616 436
759 420 644
275 460 950
171 20 733
29 556 -305
183 150 190
673 186 -217
237 783 329
505 28 610
283 188 -793
186 615 833
342 680 -103
162 169 -730
471 574 -58
632 575 156
301 196 -817
569 34 12
215 642 -599
561 546 -926
539 262 -705
299 693 -876
211 29 -810
315 253 410
116 29 696
204 469 -769
305 391 -217
195 439 822
718 99 929
408 748 -534
676 795 -522
609 716 397
449 257 -757
24 195 -37
554 794 -596
324 32 -641
241 577 -134
518 578 -511
306 658 144
959 905
82 115 166
216 517 737
919 404 -974
689 388 6
324 79 -907
175 137 329
796 432 930
709 407 943
321 18 239
828 444 -774
746 224 868
320 422 658
38 403 -691
577 311 -564
389 609 116
352 768 364
243 644 -730
371 467 -863
342 710 501
420 562 656
67 281 509
265 801 288
112 685 -286
663 684 -595
10 505 42
736 283 160
226 919 -719
438 203 -923
249 191 359
172 748 -270
36 592 258
303 821 704
321 450 -914
797 87 -131
733 416 -269
657 927 -557
609 473 -188
852 556 -106
745 600 853
145 105 339
464 862 -21
163 798 -981
265 659 -52
291 288 264
35 503 874
448 37 298
333 739 459
913 690 646
413 436 -747
790 839 683
352 663 -768
30 345 -343
421 170 -477
320 451 -247
18 706 556
347 480 450
908 42 -843
902 193 895
907 940 -440
740 646 920
280 142 -299
182 18 792
141 101 -668
274 795 840
554 194 432
862 937 -731
712 848 -727
353 531 90
588 300 -931
587 435 -823
147 457 592
325 158 262
840 234 -677
513 747 38
121 853 137
271 62 918
228 461 -272
716 283 694
308 389 110
578 543 -957
645 507 -696
397 929 -580
281 930 984
198 686 -185
495 195 637
644 833 3
692 574 168
71 138 766
848 28 -431
321 775 -311
68 602 163
78 811 301
86 117 231
21 840 335
140 47 -566
939 235 108
219 103 -839
844 725 -61
649 574 -210
303 10 2
708 700 488
228 504 -625
866 304 232
765 489 759
595 53 -838
747 463 -446
528 175 421
231 601 414
238 427 732
233 711 248
441 896 800
318 778 -595
753 342 -744
925 636 -514
243 796 -137
346 137 -104
812 290 -651
571 818 -290
197 109 -341
807 629 69
871 381 200
286 671 777
599 517 507
800 506 962
779 362 -328
336 933 -662
881 392 674
212 910 939
52 859 -108
386 650 913
226 609 -69
135 423 856
384 938 -357
225 18 454
328 814 -506
421 16 -496
559 35 520
378 800 37
648 378 826
342 750 640
241 302 640
875 913 30
761 591 59
467 311 -294
435 575 -431
700 400 -223
106 940 -24
241 809 231
443 826 863
290 855 835
808 676 -799
304 782 -331
661 117 -449
268 62 484
597 79 365
240 762 128
277 553 226
400 44 110
478 55 52
37 677 -171
515 237 -520
8 214 671
381 549 -486
312 920 865
261 701 -476
1 301 865
115 541 -727
423 796 -873
570 419 -360
133 792 -252
845 126 -127
496 103 451
924 664 632
87 9 833
948 270 910
878 21 647
157 899 -998
137 625 638
78 594 889
599 438 215
452 461 -804
310 828 681
25 144 203
940 546 508
702 201 -11
699 680 244
687 748 -751
897 343 453
760 195 120
835 317 -486
106 794 -689
494 504 -670
863 556 241
291 260 59
861 104 414
894 239 -198
159 831 -301
849 261 -984
3 625 686
935 415 745
378 760 -917
843 676 849
646 842 682
446 35 482
899 840 888
359 14 741
473 135 585
764 32 902
53 307 -437
947 454 9
923 711 -384
3 514 368
886 757 -768
352 72 -950
364 187 517
937 186 -505
418 498 -22
534 758 580
555 803 52
375 302 198
221 576 -612
11 609 -649
167 838 742
687 559 -582
190 262 -999
131 836 -270
775 569 200
61 126 361
98 12 -90
236 885 -67
680 669 253
834 831 513
778 368 58
142 277 -128
616 746 468
364 171 588
161 934 558
250 394 235
575 282 -71
793 266 -819
933 886 -836
2 746 -272
518 431 -226
118 494 -478
923 870 332
489 608 -520
885 383 -752
170 941 -398
908 366 -761
228 690 648
403 221 63
637 929 519
87 245 -725
547 68 -933
1 105 615
94 905 637
569 571 -855
863 65 -665
935 337 584
8 228 35
143 465 -713
793 396 359
779 550 -642
779 66 -908
784 15 170
802 424 708
125 9 -35
211 377 440
161 492 -256
63 309 -341
651 4 342
722 726 -110
808 585 -438
371 906 -48
889 91 -518
819 334 469
468 223 -748
327 218 739
959 277 236
874 248 -697
929 866 206
590 689 -17
322 374 -356
248 903 608
360 390 463
195 442 -613
269 17 402
161 754 -882
368 519 883
943 574 616
852 190 -274
600 454 555
149 361 693
593 561 410
809 269 -517
742 85 446
165 533 557
293 435 797
876 545 116
915 776 983
456 682 212
78 665 -685
777 284 -259
816 514 353
378 490 328
902 306 5
573 248 550
822 946 176
129 769 938
903 774 -224
765 70 -167
607 551 -839
610 884 -894
464 775 556
78 681 -43
36 890 546
178 902 828
414 180 -25
680 812 -766
687 732 872
44 266 -565
601 224 -191
750 681 -816
665 770 977
630 212 -702
472 149 -30
105 297 628
45 243 -336
103 791 -677
720 326 -17
451 342 -558
910 893 241
499 328 -794
855 530 731
441 521 -491
265 606 -538
267 659 -945
649 350 -151
139 385 -361
556 487 174
604 801 429
697 43 471
774 475 951
123 450 94
798 717 -686
15 735 -70
839 200 558
71 702 372
165 936 339
126 281 17
33 301 -116
67 124 -329
62 673 -932
452 730 180
81 425 -318
873 785 39
255 457 -919
473 837 209
240 160 -70
607 633 -727
782 259 217
537 484 -991
776 894 280
233 592 88
266 333 -789
467 568 163
940 694 -860
266 546 407
744 304 -906
726 538 -689
550 96 462
854 308 -685
714 136 -143
5 190 937
10 815 631
884 239 147
862 188 -67
355 82 -891
595 952 -319
549 109 -267
522 272 -172
385 916 36
471 38 132
909 130 -541
121 264 889
391 451 734
832 317 -975
186 842 569
398 97 200
52 387 -674
281 381 334
571 122 432
357 137 77
753 699 801
176 830 -880
314 629 776
306 740 79
836 930 469
344 573 -732
178 905 375
391 456 -41
147 435 3
209 569 778
552 925 -128
201 10 272
667 260 385
864 196 -881
408 303 -704
326 473 93
930 181 95
487 830 305
490 912 -552
539 251 179
842 856 970
705 643 473
496 388 -8
71 167 -637
523 561 520
856 772 -464
940 494 272
105 507 -641
39 895 -511
589 129 0
13 367 41
592 752 992
537 637 -247
882 955 137
210 279 929
116 773 -352
402 367 -153
402 716 -780
305 714 -52
177 142 397
644 569 26
15 91 -718
39 160 419
20 572 707
224 295 -27
191 181 -579
519 386 953
276 483 952
928 484 903
570 517 833
79 579 -246
81 154 -933
783 421 -348
273 123 365
667 359 751
507 351 226
130 385 -597
551 754 132
320 735 -135
170 869 -78
919 51 -407
4 69 219
398 515 -318
20 225 -1
848 20 155
690 959 -793
459 230 513
298 952 879
590 735 -551
255 113 954
807 345 -869
163 475 474
300 160 779
927 663 -43
499 685 -511
460 181 -497
83 552 -796
554 282 776
474 824 204
906 143 -720
938 755 671
789 315 -234
901 119 676
941 880 60
266 575 831
377 114 154
301 475 256
638 867 402
528 881 -689
260 827 -108
361 113 -930
29 603 571
72 654 152
671 845 990
364 623 -302
337 407 -364
296 700 350
574 187 -972
866 856 742
844 690 903
102 581 -97
602 853 532
245 796 -841
381 769 157
866 381 533
78 232 -521
767 486 -376
259 273 608
852 405 -698
409 877 -992
582 600 -781
132 868 783
251 505 -104
43 190 559
491 834 610
557 506 331
258 805 -948
111 957 124
290 329 -831
436 300 733
766 190 -553
567 146 -906
696 340 817
380 278 791
681 279 513
417 66 -485
674 292 -701
840 351 638
237 583 -262
741 531 -799
483 832 -206
410 597 62
842 348 -918
615 810 -721
342 173 889
711 878 -567
490 710 791
821 774 -540
692 863 136
331 435 288
712 580 -988
489 788 -505
748 519 80
205 942 529
639 161 -164
134 323 -806
60 291 2
836 138 318
42 367 218
726 152 211
425 898 802
654 584 640
673 870 -698
391 29 -669
587 81 294
46 200 -917
139 900 -184
917 245 -877
479 884 734
839 807 -596
411 687 361
270 676 612
327 78 40
50 4 -282
535 525 404
470 274 -251
195 61 -13
423 95 174
680 298 -615
31 440 149
433 289 -162
356 480 237
783 924 477
541 606 915
603 64 -474
758 787 -754
914 398 994
390 354 -800
484 217 965
588 946 506
360 325 523
618 213 -889
587 313 -724
494 143 134
516 793 -83
786 111 -202
774 344 -207
209 313 -75
508 594 622
732 5 -522
21 51 205
924 703 721
854 314 -898
145 503 131
265 158 -284
497 818 -329
135 70 -184
797 823 -362
579 424 -91
318 525 -93
377 10 818
329 415 -847
657 64 -41
763 90 625
501 691 936
51 248 906
155 459 483
236 94 -366
824 152 445
433 470 858
332 856 901
652 433 97
900 651 -498
870 831 771
40 183 -9
892 845 315
645 354 -3
117 204 -950
746 926 -624
204 254 -508
418 173 -98
151 20 562
238 722 14
7 289 -314
333 444 -910
299 916 -85
162 658 -699
130 300 411
672 177 -919
680 691 -182
576 730 602
280 539 -782
626 607 -558
157 192 37
33 886 -501
299 731 495
463 588 653
577 702 901
491 84 20
195 736 493
54 430 965
791 717 -474
927 587 287
676 636 -950
292 821 -532
123 861 -11
921 702 -109
73 834 -476
634 758 -526
658 185 356
22 410 808
267 329 337
133 816 535
620 455 5
578 398 786
553 183 -335
651 613 -165
510 455 355
54 702 -291
896 760 -950
609 731 -77
612 740 -174
777 51 -676
283 607 -750
876 877 -36
18 673 -99
570 867 661
346 809 -218
798 408 -234
913 646 -278
626 545 -717
386 357 497
181 340 -524
364 625 -66
444 188 751
188 885 -788
893 538 -422
119 271 444
946 873 -67
2 798 -55
315 789 -570
89 676 -718
477 16 917
24 78 20
127 810 466
157 303 261
510 177 -333
537 908 678
701 516 -323
639 640 -698
625 910 157
612 440 -959
601 853 173
136 575 -67
410 206 -877
138 85 699
830 653 558
947 635 108
120 403 770
784 873 142
521 141 -798
408 448 809
679 690 -150
369 699 68
912 510 727
204 885 -6
578 185 -191
482 198 937
587 698 -25
784 23 -611
84 212 55
346 643 107
236 40 -845
906 483 192
595 708 340
704 225 438
811 389 47
269 4 -842
177 568 -584
882 384 851
17 432 417
93 575 -551
649 51 219
40 672 381
815 944 -465
850 72 -58
872 74 -45
505 148 87
276 931 -147
434 700 -893
274 395 362
214 58 203
303 18 812
439 435 747
176 446 -336
115 251 971
921 206 827
558 905 120
899 138 475
291 401 519
534 25 285
720 438 -213
727 459 124
292 354 -970
646 92 351
191 479 801
910 630 -564
367 61 295
729 473 795
548 879 -955
711 904 154
769 690 -259
473 896 305
781 114 358
897 507 -423
547 741 683
59 778 -732
217 879 -193
711 451 -225
109 666 -946
874 5 39
675 699 714
819 451 -994
611 680 238
136 833 -760
585 847 -763
20 656 -410
591 455 947
381 887 665
68 168 254
848 60 -660
253 8 -512
747 521 -266
950 945 241
933 774 114
282 408 900
211 43 124
496 565 -195
731 788 -438
818 44 -68
437 504 844
831 387 117
104 640 632
876 950 944
305 950 771
953 569 -814
607 133 964
34 139 -58
432 92 -749
277 881 971
209 937 773
344 108 362
691 692 942
367 536 482
368 387 -553
906 227 -222
678 272 237
237 168 246
134 326 615
175 717 -307
629 896 160
344 37 432
884 560 657
693 143 713
89 382 -470
923 263 -571
755 958 524
795 438 -297
863 399 -713
460 550 -886
310 687 654
461 272 417
196 174 754
831 462 -242
630 47 902
725 503 -513
454 447 377
506 887 337
734 282 -771
13 896 -207
855 445 -62
832 595 680
565 325 569
140 386 -130
324 160 -242
224 526 919
886 322 304
736 421 978
449 3 -17
775 256 358
945 156 -455
280 371 895
342 265 -153
208 659 810
823 749 762
889 955 395
704 915 304
650 780 534
800 579 -489
213 913 -456
439 222 944
218 273 335
918 807 -676
459 195 798
448 679 962
894 410 861
49 765 749
898 90 -635
600 220 864
381 939 -911
584 681 374
391 322 -40
418 415 -824
957 454 526
826 238 -518
82 248 -175
448 374 -737
170 89 489
514 318 913
885 339 -229
616 872 321
44 167 -301
866 428 577
688 816 824
631 672 -855
786 377 -107
823 566 -852
766 67 936
949 955 -346
130 680 898
323 185 420
306 166 -986
57 399 -125
528 172 958
138 258 695
309 937 287
720 15 543
536 747 29
589 866 -206
419 864 -516
369 161 16
556 33 -202
830 735 557
802 811 892
354 938 645
312 730 708
809 909 -471
649 483 -910
251 486 -176
28 801 440
611 412 736
787 333 904
138 143 848
3 57 -744
785 891 -983
342 937 847
793 662 -410
82 133 -947
430 462 183
576 739 19
227 22 844
289 338 718
693 828 -158
372 130 -349
82 546 -273
200 919 -179
277 836 960
668 77 -834
415 2 647
175 315 779
821 849 728
277 319 -877
845 911
223 3 834
564 285 -350
726 1 630
360 313 -560
587 102 -694
605 191 -72
84 350 780
596 320 505
838 259 526
188 716 -165
101 468 556
597 595 864
529 309 -345
86 625 -766
310 692 -608
767 433 -952
39 735 856
389 657 603
589 39 -915
765 272 -906
269 266 398
753 100 -538
170 806 -725
298 95 97
780 505 -560
745 383 512
478 115 674
275 454 -789
207 196 215
308 733 518
777 315 -853
537 820 652
750 46 99
90 531 943
452 448 -447
333 133 496
211 401 495
46 61 411
492 498 556
280 347 -318
3 25 -287
765 8 -485
229 842 -866
120 745 529
127 285 -77
645 177 -983
842 724 987
726 131 160
533 263 658
50 483 56
519 693 -36
106 238 837
185 686 -628
275 691 -865
82 14 110
46 212 -646
429 419 -805
540 121 -224
737 41 216
283 185 -637
402 101 -245
471 585 313
373 635 874
575 569 -908
479 7 -68
807 433 -657
694 662 411
395 506 -875
790 450 350
467 213 326
260 341 884
372 277 -787
426 775 307
320 384 -522
158 739 198
705 125 -8
59 170 806
614 560 -389
218 528 -11
304 229 -333
511 597 -358
503 450 -928
739 452 -430
781 580 -356
205 307 -522
14 652 -940
340 126 167
841 389 -191
609 273 -280
233 324 896
773 772 297
126 602 -907
288 479 543
695 7 969
306 389 557
795 840 325
328 132 -150
349 601 -492
588 210 2
210 763 153
404 786 -969
530 536 -497
492 689 932
363 323 -990
150 642 995
241 553 -733
688 787 35
160 91 -14
777 842 436
45 512 770
657 663 -607
650 344 844
168 334 197
321 577 -726
543 583 855
254 223 -655
11 717 -175
429 281 -453
172 439 -346
326 41 -230
138 70 -871
260 482 -47
766 799 -425
766 721 400
638 359 77
246 128 323
378 639 44
91 442 409
641 326 284
233 197 -785
364 129 -21
234 517 -388
505 681 -587
845 6 81
826 114 114
750 232 -751
495 615 245
358 145 496
841 170 -193
352 356 -89
458 496 -801
774 231 256
256 367 -341
731 487 712
261 373 -625
251 584 704
343 551 -642
329 642 446
118 254 790
219 758 461
133 449 991
604 699 377
272 631 186
753 638 -519
